Order_ID,Ship_Mode,Customer_ID,Segment,State,Category,Sub_Category,Sales,order_date,ship_date,year,month,week,Lat,Long
CA-2017-107216,First Class,PV-18985,Home Office,California,Office Supplies,Art,8.64,2017-06-14,2017-06-17,2017,6,24,36.116203,-119.681564
US-2018-145863,Standard Class,RP-19390,Consumer,Texas,Office Supplies,Binders,2.694,2018-04-21,2018-04-27,2018,4,16,31.054487,-97.563461
US-2018-145863,Standard Class,RP-19390,Consumer,Texas,Office Supplies,Binders,2.934,2018-04-21,2018-04-27,2018,4,16,31.054487,-97.563461
CA-2017-112340,Standard Class,NM-18520,Consumer,California,Office Supplies,Paper,22.92,2017-10-21,2017-10-27,2017,10,42,36.116203,-119.681564
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Office Supplies,Storage,100.704,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Furniture,Furnishings,2.328,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Office Supplies,Binders,10.78,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Office Supplies,Fasteners,58.368,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Office Supplies,Envelopes,40.968,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Technology,Phones,71.96,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Office Supplies,Paper,10.368,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
US-2017-110156,Standard Class,EH-13945,Consumer,Texas,Office Supplies,Binders,1.192,2017-11-19,2017-11-24,2017,11,47,31.054487,-97.563461
CA-2018-140585,Second Class,RA-19915,Consumer,California,Office Supplies,Binders,46.672,2018-12-18,2018-12-23,2018,12,51,36.116203,-119.681564
CA-2018-140585,Second Class,RA-19915,Consumer,California,Furniture,Bookcases,119.833,2018-12-18,2018-12-23,2018,12,51,36.116203,-119.681564
CA-2018-140585,Second Class,RA-19915,Consumer,California,Technology,Accessories,119.98,2018-12-18,2018-12-23,2018,12,51,36.116203,-119.681564
CA-2017-144855,Second Class,DL-13495,Corporate,California,Office Supplies,Labels,6.3,2017-07-22,2017-07-24,2017,7,29,36.116203,-119.681564
CA-2016-142755,Standard Class,CS-12355,Consumer,Georgia,Office Supplies,Paper,279.9,2016-09-04,2016-09-08,2016,9,36,33.040619,-83.643074
CA-2016-142755,Standard Class,CS-12355,Consumer,Georgia,Technology,Accessories,619.95,2016-09-04,2016-09-08,2016,9,36,33.040619,-83.643074
CA-2016-142755,Standard Class,CS-12355,Consumer,Georgia,Office Supplies,Paper,4.36,2016-09-04,2016-09-08,2016,9,36,33.040619,-83.643074
CA-2016-142755,Standard Class,CS-12355,Consumer,Georgia,Office Supplies,Envelopes,15.28,2016-09-04,2016-09-08,2016,9,36,33.040619,-83.643074
US-2015-147627,Standard Class,HL-15040,Consumer,Arkansas,Technology,Phones,699.93,2015-01-20,2015-01-26,2015,1,3,34.969704,-92.373123
US-2015-147627,Standard Class,HL-15040,Consumer,Arkansas,Office Supplies,Art,22.96,2015-01-20,2015-01-26,2015,1,3,34.969704,-92.373123
US-2015-147627,Standard Class,HL-15040,Consumer,Arkansas,Furniture,Furnishings,38.6,2015-01-20,2015-01-26,2015,1,3,34.969704,-92.373123
US-2015-147627,Standard Class,HL-15040,Consumer,Arkansas,Office Supplies,Art,6.63,2015-01-20,2015-01-26,2015,1,3,34.969704,-92.373123
US-2015-147627,Standard Class,HL-15040,Consumer,Arkansas,Office Supplies,Envelopes,23.34,2015-01-20,2015-01-26,2015,1,3,34.969704,-92.373123
US-2015-147627,Standard Class,HL-15040,Consumer,Arkansas,Furniture,Chairs,1067.94,2015-01-20,2015-01-26,2015,1,3,34.969704,-92.373123
CA-2016-105970,Standard Class,PA-19060,Home Office,Indiana,Office Supplies,Art,10.16,2016-03-02,2016-03-07,2016,3,9,39.849426,-86.258278
CA-2016-105970,Standard Class,PA-19060,Home Office,Indiana,Office Supplies,Envelopes,101.88,2016-03-02,2016-03-07,2016,3,9,39.849426,-86.258278
CA-2017-112102,Standard Class,BD-11605,Consumer,Virginia,Furniture,Tables,343.92,2017-04-12,2017-04-16,2017,4,15,37.769337,-78.169968
CA-2017-112102,Standard Class,BD-11605,Consumer,Virginia,Office Supplies,Paper,40.99,2017-04-12,2017-04-16,2017,4,15,37.769337,-78.169968
CA-2017-112102,Standard Class,BD-11605,Consumer,Virginia,Office Supplies,Envelopes,63.9,2017-04-12,2017-04-16,2017,4,15,37.769337,-78.169968
US-2017-114776,First Class,GG-14650,Corporate,California,Office Supplies,Paper,19.44,2017-12-06,2017-12-07,2017,12,49,36.116203,-119.681564
US-2017-134908,Standard Class,JS-15940,Home Office,Pennsylvania,Office Supplies,Storage,124.608,2017-06-05,2017-06-09,2017,6,23,40.590752,-77.209755
US-2017-134908,Standard Class,JS-15940,Home Office,Pennsylvania,Office Supplies,Labels,7.56,2017-06-05,2017-06-09,2017,6,23,40.590752,-77.209755
US-2017-148803,Same Day,LR-16915,Consumer,Florida,Office Supplies,Storage,85.224,2017-12-11,2017-12-11,2017,12,50,27.766279,-81.686783
CA-2017-152170,Second Class,FH-14275,Corporate,Indiana,Office Supplies,Envelopes,287.52,2017-11-12,2017-11-15,2017,11,46,39.849426,-86.258278
CA-2017-152170,Second Class,FH-14275,Corporate,Indiana,Office Supplies,Appliances,37.68,2017-11-12,2017-11-15,2017,11,46,39.849426,-86.258278
CA-2017-152170,Second Class,FH-14275,Corporate,Indiana,Office Supplies,Paper,19.98,2017-11-12,2017-11-15,2017,11,46,39.849426,-86.258278
CA-2017-152170,Second Class,FH-14275,Corporate,Indiana,Office Supplies,Art,20.58,2017-11-12,2017-11-15,2017,11,46,39.849426,-86.258278
CA-2017-152170,Second Class,FH-14275,Corporate,Indiana,Office Supplies,Binders,17.38,2017-11-12,2017-11-15,2017,11,46,39.849426,-86.258278
CA-2015-146969,Standard Class,AP-10915,Consumer,California,Furniture,Furnishings,204.6,2015-09-29,2015-10-03,2015,9,39,36.116203,-119.681564
CA-2015-146969,Standard Class,AP-10915,Consumer,California,Office Supplies,Fasteners,8.72,2015-09-29,2015-10-03,2015,9,39,36.116203,-119.681564
CA-2015-146969,Standard Class,AP-10915,Consumer,California,Office Supplies,Paper,6.48,2015-09-29,2015-10-03,2015,9,39,36.116203,-119.681564
CA-2015-146969,Standard Class,AP-10915,Consumer,California,Technology,Machines,686.32,2015-09-29,2015-10-03,2015,9,39,36.116203,-119.681564
CA-2015-146969,Standard Class,AP-10915,Consumer,California,Office Supplies,Storage,62.18,2015-09-29,2015-10-03,2015,9,39,36.116203,-119.681564
CA-2016-112452,Same Day,NC-18340,Consumer,Michigan,Office Supplies,Appliances,644.076,2016-04-04,2016-04-04,2016,4,14,43.326618,-84.536095
CA-2016-112452,Same Day,NC-18340,Consumer,Michigan,Office Supplies,Fasteners,5.84,2016-04-04,2016-04-04,2016,4,14,43.326618,-84.536095
CA-2016-112452,Same Day,NC-18340,Consumer,Michigan,Office Supplies,Binders,12.76,2016-04-04,2016-04-04,2016,4,14,43.326618,-84.536095
CA-2016-112452,Same Day,NC-18340,Consumer,Michigan,Technology,Phones,10.95,2016-04-04,2016-04-04,2016,4,14,43.326618,-84.536095
CA-2016-112452,Same Day,NC-18340,Consumer,Michigan,Technology,Copiers,599.98,2016-04-04,2016-04-04,2016,4,14,43.326618,-84.536095
CA-2016-113971,Standard Class,CB-12535,Corporate,Ohio,Furniture,Furnishings,8.352,2016-05-08,2016-05-14,2016,5,19,40.388783,-82.764915
CA-2017-160395,Standard Class,KL-16555,Corporate,Nevada,Office Supplies,Art,3.64,2017-12-31,2018-01-06,2017,12,53,38.313515,-117.055374
CA-2017-160395,Standard Class,KL-16555,Corporate,Nevada,Office Supplies,Binders,159.768,2017-12-31,2018-01-06,2017,12,53,38.313515,-117.055374
CA-2015-136567,First Class,PS-19045,Home Office,Virginia,Office Supplies,Storage,122.48,2015-12-20,2015-12-21,2015,12,51,37.769337,-78.169968
CA-2015-136567,First Class,PS-19045,Home Office,Virginia,Furniture,Tables,2244.48,2015-12-20,2015-12-21,2015,12,51,37.769337,-78.169968
CA-2015-136567,First Class,PS-19045,Home Office,Virginia,Office Supplies,Binders,62.31,2015-12-20,2015-12-21,2015,12,51,37.769337,-78.169968
CA-2015-136567,First Class,PS-19045,Home Office,Virginia,Furniture,Tables,455.1,2015-12-20,2015-12-21,2015,12,51,37.769337,-78.169968
CA-2017-149314,Second Class,GB-14530,Corporate,California,Furniture,Chairs,195.184,2017-07-02,2017-07-07,2017,7,27,36.116203,-119.681564
CA-2018-147039,Standard Class,AA-10315,Consumer,Minnesota,Office Supplies,Appliances,362.94,2018-06-29,2018-07-04,2018,6,26,45.694454,-93.900192
CA-2018-147039,Standard Class,AA-10315,Consumer,Minnesota,Office Supplies,Binders,11.54,2018-06-29,2018-07-04,2018,6,26,45.694454,-93.900192
CA-2015-126522,Second Class,LT-16765,Consumer,California,Office Supplies,Art,53.94,2015-09-01,2015-09-05,2015,9,35,36.116203,-119.681564
CA-2015-127964,Standard Class,AP-10720,Home Office,New York,Technology,Phones,9.99,2015-03-03,2015-03-08,2015,3,9,42.165726,-74.948051
CA-2015-127964,Standard Class,AP-10720,Home Office,New York,Office Supplies,Binders,125.76,2015-03-03,2015-03-08,2015,3,9,42.165726,-74.948051
CA-2015-127964,Standard Class,AP-10720,Home Office,New York,Office Supplies,Binders,25.32,2015-03-03,2015-03-08,2015,3,9,42.165726,-74.948051
CA-2015-117709,Standard Class,PM-18940,Consumer,Michigan,Office Supplies,Binders,46.8,2015-05-04,2015-05-08,2015,5,18,43.326618,-84.536095
CA-2016-125416,Same Day,KC-16540,Consumer,Washington,Technology,Accessories,447.93,2016-11-02,2016-11-02,2016,11,44,47.400902,-121.490494
CA-2018-145226,Second Class,DL-13315,Consumer,New York,Furniture,Furnishings,109.48,2018-12-08,2018-12-10,2018,12,49,42.165726,-74.948051
CA-2018-145226,Second Class,DL-13315,Consumer,New York,Office Supplies,Storage,272.94,2018-12-08,2018-12-10,2018,12,49,42.165726,-74.948051
CA-2018-145226,Second Class,DL-13315,Consumer,New York,Office Supplies,Paper,19.44,2018-12-08,2018-12-10,2018,12,49,42.165726,-74.948051
CA-2018-145226,Second Class,DL-13315,Consumer,New York,Office Supplies,Storage,31.92,2018-12-08,2018-12-10,2018,12,49,42.165726,-74.948051
US-2015-100279,Standard Class,SW-20275,Consumer,Michigan,Office Supplies,Paper,22.38,2015-03-10,2015-03-14,2015,3,10,43.326618,-84.536095
CA-2015-158064,Standard Class,AA-10375,Consumer,California,Office Supplies,Binders,16.52,2015-04-21,2015-04-25,2015,4,16,36.116203,-119.681564
US-2016-104430,Standard Class,LT-17110,Consumer,Illinois,Office Supplies,Binders,5.176,2016-10-22,2016-10-26,2016,10,43,40.349457,-88.986137
CA-2016-132080,First Class,DP-13105,Corporate,New York,Office Supplies,Binders,50.112,2016-08-22,2016-08-25,2016,8,34,42.165726,-74.948051
CA-2017-161207,Standard Class,AB-10060,Home Office,New Hampshire,Office Supplies,Supplies,27.93,2017-08-29,2017-09-03,2017,8,35,43.452492,-71.563896
CA-2015-120243,Second Class,AT-10435,Home Office,California,Office Supplies,Labels,11.56,2015-12-27,2015-12-30,2015,12,52,36.116203,-119.681564
CA-2017-113621,Standard Class,JE-15745,Consumer,Maryland,Furniture,Chairs,172.5,2017-12-01,2017-12-05,2017,12,48,39.063946,-76.802101
CA-2017-113621,Standard Class,JE-15745,Consumer,Maryland,Technology,Phones,179.97,2017-12-01,2017-12-05,2017,12,48,39.063946,-76.802101
CA-2017-168081,Second Class,CA-12055,Home Office,Texas,Technology,Accessories,258.696,2017-04-24,2017-04-27,2017,4,17,31.054487,-97.563461
CA-2015-128146,Standard Class,DB-13060,Consumer,New Jersey,Technology,Phones,1322.93,2015-06-21,2015-06-25,2015,6,25,40.298904,-74.521011
CA-2015-128146,Standard Class,DB-13060,Consumer,New Jersey,Office Supplies,Art,3.76,2015-06-21,2015-06-25,2015,6,25,40.298904,-74.521011
CA-2018-138779,First Class,RB-19570,Consumer,North Carolina,Office Supplies,Envelopes,21.744,2018-01-14,2018-01-15,2018,1,2,35.630066,-79.806419
CA-2018-138779,First Class,RB-19570,Consumer,North Carolina,Technology,Phones,7.92,2018-01-14,2018-01-15,2018,1,2,35.630066,-79.806419
CA-2015-127131,Standard Class,HR-14830,Corporate,Washington,Office Supplies,Binders,12.096,2015-11-24,2015-11-30,2015,11,47,47.400902,-121.490494
CA-2015-127131,Standard Class,HR-14830,Corporate,Washington,Office Supplies,Storage,485.88,2015-11-24,2015-11-30,2015,11,47,47.400902,-121.490494
CA-2015-127131,Standard Class,HR-14830,Corporate,Washington,Office Supplies,Paper,25.92,2015-11-24,2015-11-30,2015,11,47,47.400902,-121.490494
CA-2015-127131,Standard Class,HR-14830,Corporate,Washington,Office Supplies,Storage,197.58,2015-11-24,2015-11-30,2015,11,47,47.400902,-121.490494
CA-2018-117212,Second Class,BT-11530,Home Office,California,Office Supplies,Appliances,81.92,2018-02-26,2018-02-28,2018,2,9,36.116203,-119.681564
CA-2018-117212,Second Class,BT-11530,Home Office,California,Technology,Phones,889.536,2018-02-26,2018-02-28,2018,2,9,36.116203,-119.681564
CA-2018-117212,Second Class,BT-11530,Home Office,California,Furniture,Chairs,892.224,2018-02-26,2018-02-28,2018,2,9,36.116203,-119.681564
CA-2018-117212,Second Class,BT-11530,Home Office,California,Office Supplies,Paper,223.92,2018-02-26,2018-02-28,2018,2,9,36.116203,-119.681564
CA-2018-117212,Second Class,BT-11530,Home Office,California,Office Supplies,Paper,23.12,2018-02-26,2018-02-28,2018,2,9,36.116203,-119.681564
US-2016-130519,Same Day,NG-18355,Corporate,Florida,Office Supplies,Paper,15.552,2016-09-15,2016-09-15,2016,9,37,27.766279,-81.686783
US-2016-130519,Same Day,NG-18355,Corporate,Florida,Furniture,Furnishings,15.712,2016-09-15,2016-09-15,2016,9,37,27.766279,-81.686783
US-2016-130519,Same Day,NG-18355,Corporate,Florida,Office Supplies,Storage,24.672,2016-09-15,2016-09-15,2016,9,37,27.766279,-81.686783
US-2016-130519,Same Day,NG-18355,Corporate,Florida,Furniture,Furnishings,55.968,2016-09-15,2016-09-15,2016,9,37,27.766279,-81.686783
CA-2017-130946,Standard Class,ZC-21910,Consumer,Texas,Technology,Accessories,431.928,2017-04-08,2017-04-12,2017,4,14,31.054487,-97.563461
CA-2017-130946,Standard Class,ZC-21910,Consumer,Texas,Furniture,Chairs,95.984,2017-04-08,2017-04-12,2017,4,14,31.054487,-97.563461
CA-2017-130946,Standard Class,ZC-21910,Consumer,Texas,Office Supplies,Binders,1088.792,2017-04-08,2017-04-12,2017,4,14,31.054487,-97.563461
CA-2017-114727,Standard Class,LS-16945,Corporate,Colorado,Furniture,Chairs,544.008,2017-07-18,2017-07-24,2017,7,29,39.059811,-105.311104
CA-2017-114727,Standard Class,LS-16945,Corporate,Colorado,Office Supplies,Binders,1.872,2017-07-18,2017-07-24,2017,7,29,39.059811,-105.311104
CA-2017-114727,Standard Class,LS-16945,Corporate,Colorado,Furniture,Chairs,854.352,2017-07-18,2017-07-24,2017,7,29,39.059811,-105.311104
CA-2017-114727,Standard Class,LS-16945,Corporate,Colorado,Office Supplies,Storage,593.568,2017-07-18,2017-07-24,2017,7,29,39.059811,-105.311104
CA-2017-114727,Standard Class,LS-16945,Corporate,Colorado,Office Supplies,Storage,338.04,2017-07-18,2017-07-24,2017,7,29,39.059811,-105.311104
CA-2018-133235,First Class,LH-16750,Consumer,North Carolina,Technology,Phones,271.96,2018-08-01,2018-08-04,2018,8,31,35.630066,-79.806419
CA-2017-137050,Second Class,SW-20755,Corporate,New York,Office Supplies,Storage,11.21,2017-07-14,2017-07-18,2017,7,28,42.165726,-74.948051
CA-2017-137050,Second Class,SW-20755,Corporate,New York,Office Supplies,Binders,9.144,2017-07-14,2017-07-18,2017,7,28,42.165726,-74.948051
CA-2017-137050,Second Class,SW-20755,Corporate,New York,Office Supplies,Fasteners,14.07,2017-07-14,2017-07-18,2017,7,28,42.165726,-74.948051
CA-2017-137050,Second Class,SW-20755,Corporate,New York,Office Supplies,Art,41.86,2017-07-14,2017-07-18,2017,7,28,42.165726,-74.948051
CA-2017-137050,Second Class,SW-20755,Corporate,New York,Office Supplies,Binders,8.544,2017-07-14,2017-07-18,2017,7,28,42.165726,-74.948051
CA-2017-137050,Second Class,SW-20755,Corporate,New York,Furniture,Bookcases,579.136,2017-07-14,2017-07-18,2017,7,28,42.165726,-74.948051
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Furniture,Chairs,141.372,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Office Supplies,Binders,3.036,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Office Supplies,Binders,4.503,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Office Supplies,Art,4.672,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Technology,Accessories,95.88,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Furniture,Furnishings,17.024,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Technology,Accessories,258.696,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
US-2018-118087,Standard Class,SP-20620,Corporate,Pennsylvania,Technology,Phones,1931.958,2018-09-09,2018-09-13,2018,9,36,40.590752,-77.209755
CA-2015-110184,Standard Class,BF-11170,Home Office,California,Office Supplies,Storage,249.75,2015-07-12,2015-07-16,2015,7,28,36.116203,-119.681564
CA-2015-110184,Standard Class,BF-11170,Home Office,California,Technology,Phones,255.936,2015-07-12,2015-07-16,2015,7,28,36.116203,-119.681564
CA-2017-126004,First Class,BM-11140,Consumer,New York,Furniture,Furnishings,113.79,2017-12-04,2017-12-05,2017,12,49,42.165726,-74.948051
CA-2017-126004,First Class,BM-11140,Consumer,New York,Technology,Accessories,78.15,2017-12-04,2017-12-05,2017,12,49,42.165726,-74.948051
CA-2017-126004,First Class,BM-11140,Consumer,New York,Office Supplies,Binders,1.728,2017-12-04,2017-12-05,2017,12,49,42.165726,-74.948051
CA-2017-126004,First Class,BM-11140,Consumer,New York,Office Supplies,Paper,40.56,2017-12-04,2017-12-05,2017,12,49,42.165726,-74.948051
CA-2017-126004,First Class,BM-11140,Consumer,New York,Office Supplies,Storage,182.94,2017-12-04,2017-12-05,2017,12,49,42.165726,-74.948051
CA-2017-126004,First Class,BM-11140,Consumer,New York,Office Supplies,Storage,193.86,2017-12-04,2017-12-05,2017,12,49,42.165726,-74.948051
CA-2018-100013,Standard Class,ZC-21910,Consumer,California,Office Supplies,Envelopes,15.28,2018-11-06,2018-11-11,2018,11,45,36.116203,-119.681564
CA-2018-100013,Standard Class,ZC-21910,Consumer,California,Furniture,Furnishings,8.73,2018-11-06,2018-11-11,2018,11,45,36.116203,-119.681564
CA-2018-100013,Standard Class,ZC-21910,Consumer,California,Office Supplies,Art,5.68,2018-11-06,2018-11-11,2018,11,45,36.116203,-119.681564
CA-2016-132570,Second Class,KT-16480,Consumer,New York,Office Supplies,Art,2.78,2016-10-31,2016-11-02,2016,10,44,42.165726,-74.948051
CA-2016-132570,Second Class,KT-16480,Consumer,New York,Office Supplies,Envelopes,79.96,2016-10-31,2016-11-02,2016,10,44,42.165726,-74.948051
CA-2017-153682,First Class,BG-11695,Corporate,Ohio,Technology,Copiers,839.988,2017-05-30,2017-06-01,2017,5,22,40.388783,-82.764915
CA-2017-144344,Same Day,PG-18820,Consumer,Florida,Furniture,Furnishings,47.952,2017-10-28,2017-10-28,2017,10,43,27.766279,-81.686783
CA-2017-144344,Same Day,PG-18820,Consumer,Florida,Office Supplies,Binders,37.425,2017-10-28,2017-10-28,2017,10,43,27.766279,-81.686783
CA-2017-144344,Same Day,PG-18820,Consumer,Florida,Furniture,Furnishings,63.968,2017-10-28,2017-10-28,2017,10,43,27.766279,-81.686783
CA-2017-144344,Same Day,PG-18820,Consumer,Florida,Furniture,Furnishings,165.048,2017-10-28,2017-10-28,2017,10,43,27.766279,-81.686783
CA-2015-127012,Standard Class,GM-14680,Consumer,Washington,Furniture,Furnishings,12.35,2015-08-11,2015-08-15,2015,8,32,47.400902,-121.490494
CA-2015-127012,Standard Class,GM-14680,Consumer,Washington,Office Supplies,Art,40.97,2015-08-11,2015-08-15,2015,8,32,47.400902,-121.490494
